"ObjectClass","Name","whenCreated","whenChanged","DistinguishedName"
"attributeSchema","ms-TPM-Srk-Pub-Thumbprint","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-TPM-Srk-Pub-Thumbprint,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Transport-Type","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=Transport-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TPM-Tpm-Information-For-Computer","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-TPM-Tpm-Information-For-Computer,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Logon-Hours","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Logon-Hours,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TPM-Tpm-Information-For-Computer-BL","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-TPM-Tpm-Information-For-Computer-BL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Treat-As-Leaf","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=Treat-As-Leaf,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Logon-Workstation","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Logon-Workstation,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Revision","1/15/2016 11:23:02 AM","1/15/2016 11:23:02 AM","CN=Revision,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Lost-And-Found","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=Lost-And-Found,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-Schedule","1/15/2016 11:22:52 AM","1/15/2016 11:22:52 AM","CN=ms-DFSR-Schedule,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","LSA-Creation-Time","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=LSA-Creation-Time,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TS-Allow-Logon","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=ms-TS-Allow-Logon,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","LSA-Modified-Count","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=LSA-Modified-Count,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-StagingCleanupTriggerInPercent","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=ms-DFSR-StagingCleanupTriggerInPercent,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TS-Broken-Connection-Action","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=ms-TS-Broken-Connection-Action,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-StagingPath","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DFSR-StagingPath,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TS-Connect-Client-Drives","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=ms-TS-Connect-Client-Drives,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Certificate-Templates","1/15/2016 11:22:39 AM","1/15/2016 11:22:39 AM","CN=Certificate-Templates,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TS-Connect-Printer-Drives","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=ms-TS-Connect-Printer-Drives,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Certification-Authority","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Certification-Authority,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TS-Default-To-Main-Printer","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=ms-TS-Default-To-Main-Printer,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TS-Endpoint-Data","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=ms-TS-Endpoint-Data,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","DNS-Tombstoned","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=DNS-Tombstoned,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","rFC822LocalPart","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=rFC822LocalPart,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Class-Display-Name","1/15/2016 11:22:39 AM","1/15/2016 11:22:39 AM","CN=Class-Display-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Dns-Zone","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=Dns-Zone,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Rid","1/15/2016 11:23:02 AM","1/15/2016 11:23:02 AM","CN=Rid,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Is-Valid-Container","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Is-Valid-Container,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","RID-Allocation-Pool","1/15/2016 11:23:02 AM","1/15/2016 11:23:02 AM","CN=RID-Allocation-Pool,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","RID-Available-Pool","1/15/2016 11:23:02 AM","1/15/2016 11:23:02 AM","CN=RID-Available-Pool,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Dns-Zone-Scope","1/15/2016 11:23:22 AM","1/15/2016 11:23:22 AM","CN=Dns-Zone-Scope,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","RID-Manager","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=RID-Manager,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","RID-Manager-Reference","1/15/2016 11:23:02 AM","1/15/2016 11:23:02 AM","CN=RID-Manager-Reference,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Dns-Zone-Scope-Container","1/15/2016 11:23:22 AM","1/15/2016 11:23:22 AM","CN=Dns-Zone-Scope-Container,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TS-Endpoint-Plugin","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=ms-TS-Endpoint-Plugin,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","RID-Next-RID","1/15/2016 11:23:02 AM","1/15/2016 11:23:02 AM","CN=RID-Next-RID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TS-Endpoint-Type","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=ms-TS-Endpoint-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","document","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=document,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-TS-ExpireDate","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=MS-TS-ExpireDate,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-TS-ExpireDate2","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=MS-TS-ExpireDate2,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Key-Attributes","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Key-Attributes,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","documentAuthor","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=documentAuthor,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Key-Values","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Key-Values,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Tree-Name","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=Tree-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","msSFU-30-Mail-Aliases","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=msSFU-30-Mail-Aliases,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Map-Filter","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Map-Filter,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","documentIdentifier","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=documentIdentifier,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Master-Server-Name","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Master-Server-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-AccountCredentials","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-AccountCredentials,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","documentLocation","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=documentLocation,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Max-Gid-Number","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Max-Gid-Number,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-StagingSizeInMb","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DFSR-StagingSizeInMb,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-Cert-Template-OID","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-Cert-Template-OID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Max-Uid-Number","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Max-Uid-Number,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","documentPublisher","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=documentPublisher,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Name","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Trust-Attributes","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=Trust-Attributes,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","msSFU-30-Net-Id","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=msSFU-30-Net-Id,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-Certificate-Application-Policy","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-Certificate-Application-Policy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Netgroup-Host-At-Domain","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Netgroup-Host-At-Domain,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-Certificate-Name-Flag","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-Certificate-Name-Flag,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Netgroup-User-At-Domain","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Netgroup-User-At-Domain,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Class-Registration","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Class-Registration,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-Certificate-Policy","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-Certificate-Policy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","msSFU-30-Network-User","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=msSFU-30-Network-User,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Class-Schema","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Class-Schema,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-Credential-Roaming-Tokens","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-Credential-Roaming-Tokens,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Nis-Domain","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Nis-Domain,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DFSR-Subscriber","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-DFSR-Subscriber,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","msSFU-30-NIS-Map-Config","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=msSFU-30-NIS-Map-Config,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DFSR-Subscription","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-DFSR-Subscription,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-NSMAP-Field-Position","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-NSMAP-Field-Position,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Non-Security-Group-Extra-Classes","1/15/2016 11:22:50 AM","1/15/2016 11:22:50 AM","CN=ms-DS-Non-Security-Group-Extra-Classes,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-TombstoneExpiryInMin","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DFSR-TombstoneExpiryInMin,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Object-Reference","1/15/2016 11:22:49 AM","1/15/2016 11:22:49 AM","CN=ms-DS-Object-Reference,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","RID-Previous-Allocation-Pool","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=RID-Previous-Allocation-Pool,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DFSR-Topology","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-DFSR-Topology,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Object-Reference-BL","1/15/2016 11:22:49 AM","1/15/2016 11:22:49 AM","CN=ms-DS-Object-Reference-BL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","RID-Set","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=RID-Set,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Order-Number","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Order-Number,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Object-SOA","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=ms-DS-Object-SOA,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","RID-Set-References","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=RID-Set-References,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Class-Store","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Class-Store,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-OIDToGroup-Link","1/15/2016 11:22:47 AM","1/15/2016 11:22:47 AM","CN=ms-DS-OIDToGroup-Link,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","RID-Used-Pool","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=RID-Used-Pool,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Code-Page","1/15/2016 11:22:39 AM","1/15/2016 11:22:39 AM","CN=Code-Page,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-OIDToGroup-Link-BL","1/15/2016 11:22:47 AM","1/15/2016 11:22:47 AM","CN=ms-DS-OIDToGroup-Link-BL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Rights-Guid","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=Rights-Guid,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","COM-ClassID","1/15/2016 11:22:39 AM","1/15/2016 11:22:39 AM","CN=COM-ClassID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Operations-For-Az-Role","1/15/2016 11:22:49 AM","1/15/2016 11:22:49 AM","CN=ms-DS-Operations-For-Az-Role,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Role-Occupant","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=Role-Occupant,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","COM-CLSID","1/15/2016 11:22:39 AM","1/15/2016 11:22:39 AM","CN=COM-CLSID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Operations-For-Az-Role-BL","1/15/2016 11:22:49 AM","1/15/2016 11:22:49 AM","CN=ms-DS-Operations-For-Az-Role-BL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","room","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=room,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Com-Connection-Point","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Com-Connection-Point,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Operations-For-Az-Task","1/15/2016 11:22:49 AM","1/15/2016 11:22:49 AM","CN=ms-DS-Operations-For-Az-Task,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","roomNumber","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=roomNumber,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","COM-InterfaceID","1/15/2016 11:22:39 AM","1/15/2016 11:22:39 AM","CN=COM-InterfaceID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Operations-For-Az-Task-BL","1/15/2016 11:22:49 AM","1/15/2016 11:22:49 AM","CN=ms-DS-Operations-For-Az-Task-BL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","COM-Other-Prog-Id","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=COM-Other-Prog-Id,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Optional-Feature","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-DS-Optional-Feature,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","COM-ProgID","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=COM-ProgID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Root-Trust","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=Root-Trust,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Optional-Feature-Flags","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DS-Optional-Feature-Flags,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","COM-Treat-As-Class-Id","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=COM-Treat-As-Class-Id,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Rpc-Container","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=Rpc-Container,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Optional-Feature-GUID","1/15/2016 11:22:46 AM","1/15/2016 11:22:46 AM","CN=ms-DS-Optional-Feature-GUID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","COM-Typelib-Id","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=COM-Typelib-Id,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","rpc-Entry","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=rpc-Entry,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Other-Settings","1/15/2016 11:22:49 AM","1/15/2016 11:22:49 AM","CN=ms-DS-Other-Settings,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","COM-Unique-LIBID","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=COM-Unique-LIBID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","rpc-Group","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=rpc-Group,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Parent-Dist-Name","1/15/2016 11:23:14 AM","1/15/2016 11:23:14 AM","CN=ms-DS-Parent-Dist-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Comment","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Comment,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","rpc-Ns-Annotation","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=rpc-Ns-Annotation,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Password-Complexity-Enabled","1/15/2016 11:22:47 AM","1/15/2016 11:22:47 AM","CN=ms-DS-Password-Complexity-Enabled,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Common-Name","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Common-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","documentSeries","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=documentSeries,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Trust-Auth-Incoming","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=Trust-Auth-Incoming,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Company","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Company,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Computer","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Computer,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","documentTitle","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=documentTitle,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DFSR-Version","1/15/2016 11:22:51 AM","1/15/2016 11:22:51 AM","CN=ms-DFSR-Version,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-DNSKEY-Record-Set-TTL","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-DNSKEY-Record-Set-TTL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","documentVersion","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=documentVersion,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-TS-ExpireDate3","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=MS-TS-ExpireDate3,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-DNSKEY-Records","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-DNSKEY-Records,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Domain","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=Domain,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Posix-Member","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Posix-Member,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-DS-Record-Algorithms","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-DS-Record-Algorithms,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Posix-Member-Of","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Posix-Member-Of,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Domain-Certificate-Authorities","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=Domain-Certificate-Authorities,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Result-Attributes","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Result-Attributes,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Configuration","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Configuration,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Domain-Component","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=Domain-Component,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Connection-Point","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Connection-Point,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Search-Attributes","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Search-Attributes,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Contact","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Contact,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Domain-Cross-Ref","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=Domain-Cross-Ref,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Container","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Container,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Content-Indexing-Allowed","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Content-Indexing-Allowed,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-DS-Record-Set-TTL","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-DS-Record-Set-TTL,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Context-Menu","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Context-Menu,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Control-Access-Right","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Control-Access-Right,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Domain-DNS","1/15/2016 11:23:16 AM","8/10/2020 8:36:41 PM","CN=Domain-DNS,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Control-Access-Rights","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Control-Access-Rights,CN=Schema,CN=Configuration,DC=LAB,DC=local"
